datetime_stamp,Machine_Id,Plant_Id,Status,Duration_Hours,Downtime_Reason,Maintenance_Cost_USD,Productivity_Loss_USD,ROI_Impact_USD,Availability_Percent,Efficiency_Percent
2025-08-16 16:00:00,CR-127,PL-02,Downtime,5.9,Bearing Failure,2439,2360,-4799,0.0,0.0
2025-08-17 00:00:00,CR-127,PL-02,Running,8.0,None,0,0,0,100.0,85.0
2025-08-17 08:00:00,CR-127,PL-02,Downtime,5.3,Bearing Failure,3412,2120,-5532,0.0,0.0
2025-08-17 16:00:00,CR-127,PL-02,Running,8.0,None,0,0,0,100.0,95.0
2025-08-18 00:00:00,CR-127,PL-02,Running,8.0,None,0,0,0,100.0,87.7
2025-08-18 08:00:00,CR-127,PL-02,Downtime,4.3,Sensor Malfunction,592,1720,-2312,0.0,0.0
2025-08-18 16:00:00,CR-127,PL-02,Downtime,2.2,Motor Overheating,2228,880,-3108,0.0,0.0
2025-08-19 00:00:00,CR-127,PL-02,Downtime,3.1,Motor Overheating,2692,1240,-3932,0.0,0.0
2025-08-19 08:00:00,CR-127,PL-02,Downtime,3.0,Motor Overheating,2115,1200,-3315,0.0,0.0
2025-08-19 16:00:00,CR-127,PL-02,Downtime,3.6,Bearing Failure,3879,1440,-5319,0.0,0.0
2025-08-20 00:00:00,CR-127,PL-02,Downtime,2.3,Motor Overheating,2164,919,-3083,0.0,0.0
2025-08-20 08:00:00,CR-127,PL-02,Running,8.0,None,0,0,0,100.0,91.7
2025-08-20 16:00:00,CR-127,PL-02,Downtime,5.3,Motor Overheating,2912,2120,-5032,0.0,0.0
2025-08-21 00:00:00,CR-127,PL-02,Running,8.0,None,0,0,0,100.0,89.8
2025-08-21 08:00:00,CR-127,PL-02,Running,8.0,None,0,0,0,100.0,92.4
2025-08-21 16:00:00,CR-127,PL-02,Downtime,4.6,Bearing Failure,2076,1839,-3915,0.0,0.0
2025-08-22 00:00:00,CR-127,PL-02,Running,8.0,None,0,0,0,100.0,90.4
2025-08-22 08:00:00,CR-127,PL-02,Running,8.0,None,0,0,0,100.0,85.0
2025-08-22 16:00:00,CR-127,PL-02,Downtime,2.2,Bearing Failure,3578,880,-4458,0.0,0.0
2025-08-23 00:00:00,CR-127,PL-02,Downtime,5.5,Hydraulic Leak,1889,2200,-4089,0.0,0.0
2025-08-23 08:00:00,CR-127,PL-02,Downtime,5.5,Electrical Fault,1264,2200,-3464,0.0,0.0
2025-08-23 16:00:00,CR-127,PL-02,Running,8.0,None,0,0,0,100.0,95.0
2025-08-24 00:00:00,CR-127,PL-02,Running,8.0,None,0,0,0,100.0,87.5
2025-08-24 08:00:00,CR-127,PL-02,Running,8.0,None,0,0,0,100.0,85.0
2025-08-24 16:00:00,CR-127,PL-02,Running,8.0,None,0,0,0,100.0,87.9
2025-08-25 00:00:00,CR-127,PL-02,Running,8.0,None,0,0,0,100.0,95.0
2025-08-25 08:00:00,CR-127,PL-02,Downtime,4.1,Bearing Failure,2653,1639,-4292,0.0,0.0
2025-08-25 16:00:00,CR-127,PL-02,Downtime,2.6,Sensor Malfunction,557,1040,-1597,0.0,0.0
2025-08-26 00:00:00,CR-127,PL-02,Running,8.0,None,0,0,0,100.0,94.3
2025-08-26 08:00:00,CR-127,PL-02,Downtime,4.7,Motor Overheating,2304,1880,-4184,0.0,0.0
2025-08-26 16:00:00,CR-127,PL-02,Running,8.0,None,0,0,0,100.0,88.3
2025-08-27 00:00:00,CR-127,PL-02,Running,8.0,None,0,0,0,100.0,88.3
2025-08-27 08:00:00,CR-127,PL-02,Running,8.0,None,0,0,0,100.0,88.4
2025-08-27 16:00:00,CR-127,PL-02,Downtime,3.7,Bearing Failure,3610,1480,-5090,0.0,0.0
2025-08-28 00:00:00,CR-127,PL-02,Downtime,2.5,Electrical Fault,969,1000,-1969,0.0,0.0
2025-08-28 08:00:00,CR-127,PL-02,Downtime,5.0,Conveyor Belt Issue,1061,2000,-3061,0.0,0.0
2025-08-28 16:00:00,CR-127,PL-02,Downtime,2.3,Electrical Fault,1827,919,-2746,0.0,0.0
2025-08-29 00:00:00,CR-127,PL-02,Downtime,4.8,Electrical Fault,1076,1920,-2996,0.0,0.0
2025-08-29 08:00:00,CR-127,PL-02,Downtime,2.8,Conveyor Belt Issue,904,1120,-2024,0.0,0.0
2025-08-29 16:00:00,CR-127,PL-02,Running,8.0,None,0,0,0,100.0,95.0
2025-08-30 00:00:00,CR-127,PL-02,Downtime,4.5,Motor Overheating,2573,1800,-4373,0.0,0.0
2025-08-30 08:00:00,CR-127,PL-02,Downtime,2.3,Motor Overheating,2380,919,-3299,0.0,0.0
2025-08-30 16:00:00,CR-127,PL-02,Downtime,5.7,Hydraulic Leak,1183,2280,-3463,0.0,0.0
2025-08-31 00:00:00,CR-127,PL-02,Downtime,3.7,Bearing Failure,2748,1480,-4228,0.0,0.0
2025-08-01 00:00:00,CR-128,PL-03,Downtime,3.3,Hydraulic Leak,2216,1320,-3536,0.0,0.0
2025-08-01 08:00:00,CR-128,PL-03,Running,8.0,None,0,0,0,100.0,91.9
2025-08-01 16:00:00,CR-128,PL-03,Running,8.0,None,0,0,0,100.0,92.2
2025-08-02 00:00:00,CR-128,PL-03,Downtime,3.4,Motor Overheating,2405,1360,-3765,0.0,0.0
2025-08-02 08:00:00,CR-128,PL-03,Running,8.0,None,0,0,0,100.0,95.0
2025-08-02 16:00:00,CR-128,PL-03,Downtime,5.7,Electrical Fault,1278,2280,-3558,0.0,0.0
2025-08-03 00:00:00,CR-128,PL-03,Downtime,3.5,Motor Overheating,2991,1400,-4391,0.0,0.0
2025-08-03 08:00:00,CR-128,PL-03,Running,8.0,None,0,0,0,100.0,91.2
2025-08-03 16:00:00,CR-128,PL-03,Downtime,2.2,Bearing Failure,3943,880,-4823,0.0,0.0
2025-08-04 00:00:00,CR-128,PL-03,Running,8.0,None,0,0,0,100.0,88.7
2025-08-04 08:00:00,CR-128,PL-03,Downtime,5.3,Bearing Failure,2589,2120,-4709,0.0,0.0
2025-08-04 16:00:00,CR-128,PL-03,Downtime,4.8,Bearing Failure,2227,1920,-4147,0.0,0.0
2025-08-05 00:00:00,CR-128,PL-03,Downtime,3.9,Hydraulic Leak,1679,1560,-3239,0.0,0.0
2025-08-05 08:00:00,CR-128,PL-03,Downtime,4.2,Motor Overheating,1917,1680,-3597,0.0,0.0
2025-08-05 16:00:00,CR-128,PL-03,Downtime,5.0,Sensor Malfunction,580,2000,-2580,0.0,0.0
2025-08-06 00:00:00,CR-128,PL-03,Downtime,4.9,Conveyor Belt Issue,644,1960,-2604,0.0,0.0
2025-08-06 08:00:00,CR-128,PL-03,Running,8.0,None,0,0,0,100.0,89.0
2025-08-06 16:00:00,CR-128,PL-03,Running,8.0,None,0,0,0,100.0,89.6
2025-08-07 00:00:00,CR-128,PL-03,Downtime,5.6,Electrical Fault,1878,2240,-4118,0.0,0.0
2025-08-07 08:00:00,CR-128,PL-03,Downtime,2.7,Bearing Failure,2581,1080,-3661,0.0,0.0
2025-08-07 16:00:00,CR-128,PL-03,Downtime,4.8,Motor Overheating,2055,1920,-3975,0.0,0.0
2025-08-08 00:00:00,CR-128,PL-03,Downtime,4.6,Bearing Failure,2017,1839,-3856,0.0,0.0
2025-08-08 08:00:00,CR-128,PL-03,Downtime,4.6,Bearing Failure,3357,1839,-5196,0.0,0.0
2025-08-08 16:00:00,CR-128,PL-03,Running,8.0,None,0,0,0,100.0,89.8
2025-08-09 00:00:00,CR-128,PL-03,Running,8.0,None,0,0,0,100.0,93.6
2025-08-09 08:00:00,CR-128,PL-03,Running,8.0,None,0,0,0,100.0,90.3
2025-08-09 16:00:00,CR-128,PL-03,Downtime,5.5,Bearing Failure,3329,2200,-5529,0.0,0.0
2025-08-10 00:00:00,CR-128,PL-03,Downtime,5.9,Electrical Fault,1841,2360,-4201,0.0,0.0
2025-08-10 08:00:00,CR-128,PL-03,Running,8.0,None,0,0,0,100.0,93.7
2025-08-10 16:00:00,CR-128,PL-03,Downtime,3.3,Bearing Failure,3775,1320,-5095,0.0,0.0
2025-08-11 00:00:00,CR-128,PL-03,Running,8.0,None,0,0,0,100.0,89.6
2025-08-11 08:00:00,CR-128,PL-03,Downtime,2.8,Bearing Failure,3979,1120,-5099,0.0,0.0
2025-08-11 16:00:00,CR-128,PL-03,Downtime,5.7,Conveyor Belt Issue,522,2280,-2802,0.0,0.0
2025-08-12 00:00:00,CR-128,PL-03,Downtime,5.7,Bearing Failure,2624,2280,-4904,0.0,0.0
2025-08-12 08:00:00,CR-128,PL-03,Downtime,3.6,Hydraulic Leak,1321,1440,-2761,0.0,0.0
2025-08-12 16:00:00,CR-128,PL-03,Downtime,4.7,Bearing Failure,2727,1880,-4607,0.0,0.0
2025-08-13 00:00:00,CR-128,PL-03,Running,8.0,None,0,0,0,100.0,90.4
2025-08-13 08:00:00,CR-128,PL-03,Downtime,5.9,Motor Overheating,2526,2360,-4886,0.0,0.0
2025-08-13 16:00:00,CR-128,PL-03,Downtime,2.2,Hydraulic Leak,1527,880,-2407,0.0,0.0
2025-08-14 00:00:00,CR-128,PL-03,Running,8.0,None,0,0,0,100.0,85.0
2025-08-14 08:00:00,CR-128,PL-03,Running,8.0,None,0,0,0,100.0,94.6
2025-08-14 16:00:00,CR-128,PL-03,Running,8.0,None,0,0,0,100.0,91.7
2025-08-15 00:00:00,CR-128,PL-03,Downtime,4.2,Bearing Failure,2573,1680,-4253,0.0,0.0
2025-08-15 08:00:00,CR-128,PL-03,Downtime,3.4,Motor Overheating,2304,1360,-3664,0.0,0.0
2025-08-15 16:00:00,CR-128,PL-03,Running,8.0,None,0,0,0,100.0,95.0
2025-08-16 00:00:00,CR-128,PL-03,Downtime,3.5,Bearing Failure,3967,1400,-5367,0.0,0.0
2025-08-16 08:00:00,CR-128,PL-03,Running,8.0,None,0,0,0,100.0,85.0
2025-08-16 16:00:00,CR-128,PL-03,Running,8.0,None,0,0,0,100.0,95.0
2025-08-17 00:00:00,CR-128,PL-03,Running,8.0,None,0,0,0,100.0,89.3
2025-08-17 08:00:00,CR-128,PL-03,Downtime,4.3,Electrical Fault,1673,1720,-3393,0.0,0.0
2025-08-17 16:00:00,CR-128,PL-03,Running,8.0,None,0,0,0,100.0,95.0
2025-08-18 00:00:00,CR-128,PL-03,Running,8.0,None,0,0,0,100.0,85.0
2025-08-18 08:00:00,CR-128,PL-03,Downtime,4.2,Hydraulic Leak,1423,1680,-3103,0.0,0.0
2025-08-18 16:00:00,CR-128,PL-03,Running,8.0,None,0,0,0,100.0,93.1
2025-08-19 00:00:00,CR-128,PL-03,Running,8.0,None,0,0,0,100.0,85.0
2025-08-19 08:00:00,CR-128,PL-03,Running,8.0,None,0,0,0,100.0,86.9
2025-08-19 16:00:00,CR-128,PL-03,Downtime,2.6,Motor Overheating,2910,1040,-3950,0.0,0.0
2025-08-20 00:00:00,CR-128,PL-03,Running,8.0,None,0,0,0,100.0,95.0
2025-08-20 08:00:00,CR-128,PL-03,Downtime,2.5,Sensor Malfunction,765,1000,-1765,0.0,0.0
2025-08-20 16:00:00,CR-128,PL-03,Running,8.0,None,0,0,0,100.0,89.0
2025-08-21 00:00:00,CR-128,PL-03,Downtime,5.7,Bearing Failure,3878,2280,-6158,0.0,0.0
2025-08-21 08:00:00,CR-128,PL-03,Downtime,2.3,Motor Overheating,2591,919,-3510,0.0,0.0
2025-08-21 16:00:00,CR-128,PL-03,Running,8.0,None,0,0,0,100.0,91.1
2025-08-22 00:00:00,CR-128,PL-03,Downtime,3.3,Bearing Failure,3801,1320,-5121,0.0,0.0
2025-08-22 08:00:00,CR-128,PL-03,Downtime,2.1,Bearing Failure,2652,840,-3492,0.0,0.0
2025-08-22 16:00:00,CR-128,PL-03,Running,8.0,None,0,0,0,100.0,94.4
2025-08-23 00:00:00,CR-128,PL-03,Downtime,3.6,Electrical Fault,1707,1440,-3147,0.0,0.0
2025-08-23 08:00:00,CR-128,PL-03,Running,8.0,None,0,0,0,100.0,92.5
2025-08-23 16:00:00,CR-128,PL-03,Running,8.0,None,0,0,0,100.0,90.8
2025-08-24 00:00:00,CR-128,PL-03,Running,8.0,None,0,0,0,100.0,91.8
2025-08-24 08:00:00,CR-128,PL-03,Running,8.0,None,0,0,0,100.0,95.0
2025-08-24 16:00:00,CR-128,PL-03,Downtime,2.8,Motor Overheating,1769,1120,-2889,0.0,0.0
2025-08-25 00:00:00,CR-128,PL-03,Downtime,5.0,Motor Overheating,2753,2000,-4753,0.0,0.0
2025-08-25 08:00:00,CR-128,PL-03,Running,8.0,None,0,0,0,100.0,89.7
2025-08-25 16:00:00,CR-128,PL-03,Running,8.0,None,0,0,0,100.0,91.0
2025-08-26 00:00:00,CR-128,PL-03,Running,8.0,None,0,0,0,100.0,95.0
2025-08-26 08:00:00,CR-128,PL-03,Running,8.0,None,0,0,0,100.0,95.0
2025-08-26 16:00:00,CR-128,PL-03,Downtime,2.1,Motor Overheating,1662,840,-2502,0.0,0.0
2025-08-27 00:00:00,CR-128,PL-03,Running,8.0,None,0,0,0,100.0,95.0
2025-08-27 08:00:00,CR-128,PL-03,Downtime,4.0,Conveyor Belt Issue,1119,1600,-2719,0.0,0.0
2025-08-27 16:00:00,CR-128,PL-03,Downtime,4.6,Conveyor Belt Issue,688,1839,-2527,0.0,0.0
2025-08-28 00:00:00,CR-128,PL-03,Running,8.0,None,0,0,0,100.0,93.2
2025-08-28 08:00:00,CR-128,PL-03,Downtime,2.6,Conveyor Belt Issue,697,1040,-1737,0.0,0.0
2025-08-28 16:00:00,CR-128,PL-03,Downtime,3.6,Motor Overheating,1530,1440,-2970,0.0,0.0
2025-08-29 00:00:00,CR-128,PL-03,Running,8.0,None,0,0,0,100.0,85.0
2025-08-29 08:00:00,CR-128,PL-03,Running,8.0,None,0,0,0,100.0,95.0
2025-08-29 16:00:00,CR-128,PL-03,Downtime,4.7,Motor Overheating,1915,1880,-3795,0.0,0.0
2025-08-30 00:00:00,CR-128,PL-03,Running,8.0,None,0,0,0,100.0,85.0
2025-08-30 08:00:00,CR-128,PL-03,Downtime,5.7,Bearing Failure,2899,2280,-5179,0.0,0.0
2025-08-30 16:00:00,CR-128,PL-03,Running,8.0,None,0,0,0,100.0,91.5
2025-08-31 00:00:00,CR-128,PL-03,Downtime,3.3,Conveyor Belt Issue,968,1320,-2288,0.0,0.0
2025-08-01 00:00:00,CR-129,PL-04,Running,8.0,None,0,0,0,100.0,86.2
2025-08-01 08:00:00,CR-129,PL-04,Downtime,5.1,Electrical Fault,1579,2039,-3618,0.0,0.0
2025-08-01 16:00:00,CR-129,PL-04,Running,8.0,None,0,0,0,100.0,89.7
2025-08-02 00:00:00,CR-129,PL-04,Downtime,5.8,Electrical Fault,1971,2320,-4291,0.0,0.0
2025-08-02 08:00:00,CR-129,PL-04,Running,8.0,None,0,0,0,100.0,91.6
2025-08-02 16:00:00,CR-129,PL-04,Downtime,5.5,Sensor Malfunction,702,2200,-2902,0.0,0.0
2025-08-03 00:00:00,CR-129,PL-04,Downtime,2.4,Bearing Failure,2935,960,-3895,0.0,0.0
2025-08-03 08:00:00,CR-129,PL-04,Running,8.0,None,0,0,0,100.0,91.6
2025-08-03 16:00:00,CR-129,PL-04,Downtime,6.0,Bearing Failure,3062,2400,-5462,0.0,0.0
2025-08-04 00:00:00,CR-129,PL-04,Downtime,5.9,Sensor Malfunction,320,2360,-2680,0.0,0.0
2025-08-04 08:00:00,CR-129,PL-04,Downtime,4.1,Sensor Malfunction,622,1639,-2261,0.0,0.0
2025-08-04 16:00:00,CR-129,PL-04,Running,8.0,None,0,0,0,100.0,92.1
2025-08-05 00:00:00,CR-129,PL-04,Downtime,3.8,Motor Overheating,2123,1520,-3643,0.0,0.0
2025-08-05 08:00:00,CR-129,PL-04,Running,8.0,None,0,0,0,100.0,95.0
2025-08-05 16:00:00,CR-129,PL-04,Downtime,2.7,Hydraulic Leak,1602,1080,-2682,0.0,0.0
2025-08-06 00:00:00,CR-129,PL-04,Running,8.0,None,0,0,0,100.0,92.3
2025-08-06 08:00:00,CR-129,PL-04,Downtime,4.1,Bearing Failure,2291,1639,-3930,0.0,0.0
2025-08-06 16:00:00,CR-129,PL-04,Downtime,4.6,Conveyor Belt Issue,592,1839,-2431,0.0,0.0
2025-08-07 00:00:00,CR-129,PL-04,Running,8.0,None,0,0,0,100.0,88.8
2025-08-07 08:00:00,CR-129,PL-04,Downtime,5.1,Bearing Failure,3920,2039,-5959,0.0,0.0
2025-08-07 16:00:00,CR-129,PL-04,Running,8.0,None,0,0,0,100.0,94.8
2025-08-08 00:00:00,CR-129,PL-04,Downtime,3.6,Sensor Malfunction,465,1440,-1905,0.0,0.0
2025-08-08 08:00:00,CR-129,PL-04,Downtime,2.7,Conveyor Belt Issue,1104,1080,-2184,0.0,0.0
2025-08-08 16:00:00,CR-129,PL-04,Running,8.0,None,0,0,0,100.0,95.0
2025-08-09 00:00:00,CR-129,PL-04,Running,8.0,None,0,0,0,100.0,85.0
2025-08-09 08:00:00,CR-129,PL-04,Running,8.0,None,0,0,0,100.0,93.0
2025-08-09 16:00:00,CR-129,PL-04,Downtime,3.3,Bearing Failure,3328,1320,-4648,0.0,0.0
2025-08-10 00:00:00,CR-129,PL-04,Running,8.0,None,0,0,0,100.0,93.5
2025-08-10 08:00:00,CR-129,PL-04,Running,8.0,None,0,0,0,100.0,88.5
2025-08-10 16:00:00,CR-129,PL-04,Running,8.0,None,0,0,0,100.0,95.0
2025-08-11 00:00:00,CR-129,PL-04,Downtime,2.5,Bearing Failure,2920,1000,-3920,0.0,0.0
2025-08-11 08:00:00,CR-129,PL-04,Running,8.0,None,0,0,0,100.0,89.2
2025-08-11 16:00:00,CR-129,PL-04,Downtime,4.8,Bearing Failure,3488,1920,-5408,0.0,0.0
2025-08-12 00:00:00,CR-129,PL-04,Running,8.0,None,0,0,0,100.0,90.6
2025-08-12 08:00:00,CR-129,PL-04,Downtime,5.8,Sensor Malfunction,493,2320,-2813,0.0,0.0
2025-08-12 16:00:00,CR-129,PL-04,Downtime,2.2,Sensor Malfunction,387,880,-1267,0.0,0.0
2025-08-13 00:00:00,CR-129,PL-04,Running,8.0,None,0,0,0,100.0,89.1
2025-08-13 08:00:00,CR-129,PL-04,Running,8.0,None,0,0,0,100.0,90.1
2025-08-13 16:00:00,CR-129,PL-04,Running,8.0,None,0,0,0,100.0,85.0
2025-08-14 00:00:00,CR-129,PL-04,Downtime,5.5,Motor Overheating,1866,2200,-4066,0.0,0.0
2025-08-14 08:00:00,CR-129,PL-04,Running,8.0,None,0,0,0,100.0,85.0
2025-08-14 16:00:00,CR-129,PL-04,Downtime,3.2,Bearing Failure,3495,1280,-4775,0.0,0.0
2025-08-15 00:00:00,CR-129,PL-04,Running,8.0,None,0,0,0,100.0,95.0
2025-08-15 08:00:00,CR-129,PL-04,Downtime,4.5,Electrical Fault,1040,1800,-2840,0.0,0.0
2025-08-15 16:00:00,CR-129,PL-04,Running,8.0,None,0,0,0,100.0,85.8
2025-08-16 00:00:00,CR-129,PL-04,Running,8.0,None,0,0,0,100.0,85.0
2025-08-16 08:00:00,CR-129,PL-04,Downtime,5.1,Bearing Failure,2025,2039,-4064,0.0,0.0
2025-08-16 16:00:00,CR-129,PL-04,Downtime,5.4,Conveyor Belt Issue,1056,2160,-3216,0.0,0.0
2025-08-17 00:00:00,CR-129,PL-04,Running,8.0,None,0,0,0,100.0,85.0
2025-08-17 08:00:00,CR-129,PL-04,Running,8.0,None,0,0,0,100.0,86.8
2025-08-17 16:00:00,CR-129,PL-04,Downtime,2.9,Conveyor Belt Issue,1175,1160,-2335,0.0,0.0
2025-08-18 00:00:00,CR-129,PL-04,Downtime,3.6,Conveyor Belt Issue,581,1440,-2021,0.0,0.0
2025-08-18 08:00:00,CR-129,PL-04,Running,8.0,None,0,0,0,100.0,85.0
2025-08-18 16:00:00,CR-129,PL-04,Downtime,5.5,Bearing Failure,2569,2200,-4769,0.0,0.0
2025-08-19 00:00:00,CR-129,PL-04,Running,8.0,None,0,0,0,100.0,95.0
2025-08-19 08:00:00,CR-129,PL-04,Downtime,5.3,Sensor Malfunction,325,2120,-2445,0.0,0.0
2025-08-19 16:00:00,CR-129,PL-04,Downtime,2.2,Motor Overheating,2214,880,-3094,0.0,0.0
2025-08-20 00:00:00,CR-129,PL-04,Downtime,5.4,Bearing Failure,3366,2160,-5526,0.0,0.0
2025-08-20 08:00:00,CR-129,PL-04,Running,8.0,None,0,0,0,100.0,95.0
2025-08-20 16:00:00,CR-129,PL-04,Running,8.0,None,0,0,0,100.0,86.6
2025-08-21 00:00:00,CR-129,PL-04,Downtime,2.4,Hydraulic Leak,1223,960,-2183,0.0,0.0
2025-08-21 08:00:00,CR-129,PL-04,Downtime,2.7,Electrical Fault,1382,1080,-2462,0.0,0.0
2025-08-21 16:00:00,CR-129,PL-04,Running,8.0,None,0,0,0,100.0,95.0
2025-08-22 00:00:00,CR-129,PL-04,Running,8.0,None,0,0,0,100.0,94.9
2025-08-22 08:00:00,CR-129,PL-04,Running,8.0,None,0,0,0,100.0,88.4
2025-08-22 16:00:00,CR-129,PL-04,Running,8.0,None,0,0,0,100.0,85.0
2025-08-23 00:00:00,CR-129,PL-04,Downtime,3.8,Motor Overheating,2685,1520,-4205,0.0,0.0
2025-08-23 08:00:00,CR-129,PL-04,Downtime,2.1,Hydraulic Leak,1612,840,-2452,0.0,0.0
2025-08-23 16:00:00,CR-129,PL-04,Downtime,5.6,Hydraulic Leak,1138,2240,-3378,0.0,0.0
2025-08-24 00:00:00,CR-129,PL-04,Running,8.0,None,0,0,0,100.0,95.0
2025-08-24 08:00:00,CR-129,PL-04,Running,8.0,None,0,0,0,100.0,85.0
2025-08-24 16:00:00,CR-129,PL-04,Downtime,3.9,Bearing Failure,2249,1560,-3809,0.0,0.0
2025-08-25 00:00:00,CR-129,PL-04,Running,8.0,None,0,0,0,100.0,85.0
2025-08-25 08:00:00,CR-129,PL-04,Downtime,4.1,Hydraulic Leak,2074,1639,-3713,0.0,0.0
2025-08-25 16:00:00,CR-129,PL-04,Downtime,2.8,Motor Overheating,1619,1120,-2739,0.0,0.0
2025-08-26 00:00:00,CR-129,PL-04,Downtime,4.9,Bearing Failure,3288,1960,-5248,0.0,0.0
2025-08-26 08:00:00,CR-129,PL-04,Downtime,2.4,Sensor Malfunction,670,960,-1630,0.0,0.0
2025-08-26 16:00:00,CR-129,PL-04,Running,8.0,None,0,0,0,100.0,95.0
2025-08-27 00:00:00,CR-129,PL-04,Running,8.0,None,0,0,0,100.0,95.0
2025-08-27 08:00:00,CR-129,PL-04,Running,8.0,None,0,0,0,100.0,95.0
2025-08-27 16:00:00,CR-129,PL-04,Downtime,4.4,Hydraulic Leak,1648,1760,-3408,0.0,0.0
2025-08-28 00:00:00,CR-129,PL-04,Downtime,4.3,Motor Overheating,2776,1720,-4496,0.0,0.0
2025-08-28 08:00:00,CR-129,PL-04,Downtime,2.5,Hydraulic Leak,2152,1000,-3152,0.0,0.0
2025-08-28 16:00:00,CR-129,PL-04,Downtime,4.9,Conveyor Belt Issue,1009,1960,-2969,0.0,0.0
2025-08-29 00:00:00,CR-129,PL-04,Downtime,2.7,Conveyor Belt Issue,1124,1080,-2204,0.0,0.0
2025-08-29 08:00:00,CR-129,PL-04,Downtime,3.2,Motor Overheating,1896,1280,-3176,0.0,0.0
2025-08-29 16:00:00,CR-129,PL-04,Downtime,2.1,Bearing Failure,3280,840,-4120,0.0,0.0
2025-08-30 00:00:00,CR-129,PL-04,Running,8.0,None,0,0,0,100.0,92.8
2025-08-30 08:00:00,CR-129,PL-04,Running,8.0,None,0,0,0,100.0,93.0
2025-08-30 16:00:00,CR-129,PL-04,Downtime,4.5,Motor Overheating,2349,1800,-4149,0.0,0.0
2025-08-31 00:00:00,CR-129,PL-04,Downtime,3.3,Electrical Fault,1947,1320,-3267,0.0,0.0
2025-08-01 00:00:00,CR-130,PL-05,Running,8.0,None,0,0,0,100.0,94.3
2025-08-01 08:00:00,CR-130,PL-05,Downtime,4.6,Motor Overheating,2913,1839,-4752,0.0,0.0
2025-08-01 16:00:00,CR-130,PL-05,Downtime,5.2,Hydraulic Leak,1630,2080,-3710,0.0,0.0
2025-08-02 00:00:00,CR-130,PL-05,Downtime,4.2,Hydraulic Leak,1012,1680,-2692,0.0,0.0
2025-08-02 08:00:00,CR-130,PL-05,Downtime,3.3,Bearing Failure,2811,1320,-4131,0.0,0.0
2025-08-02 16:00:00,CR-130,PL-05,Running,8.0,None,0,0,0,100.0,93.8
2025-08-03 00:00:00,CR-130,PL-05,Running,8.0,None,0,0,0,100.0,91.4
2025-08-03 08:00:00,CR-130,PL-05,Downtime,2.7,Bearing Failure,2676,1080,-3756,0.0,0.0
2025-08-03 16:00:00,CR-130,PL-05,Running,8.0,None,0,0,0,100.0,90.5
2025-08-04 00:00:00,CR-130,PL-05,Running,8.0,None,0,0,0,100.0,89.7
2025-08-04 08:00:00,CR-130,PL-05,Downtime,3.9,Conveyor Belt Issue,536,1560,-2096,0.0,0.0
2025-08-04 16:00:00,CR-130,PL-05,Running,8.0,None,0,0,0,100.0,86.2
2025-08-05 00:00:00,CR-130,PL-05,Downtime,4.5,Conveyor Belt Issue,1413,1800,-3213,0.0,0.0
2025-08-05 08:00:00,CR-130,PL-05,Running,8.0,None,0,0,0,100.0,88.6
2025-08-05 16:00:00,CR-130,PL-05,Running,8.0,None,0,0,0,100.0,85.0
2025-08-06 00:00:00,CR-130,PL-05,Downtime,5.3,Conveyor Belt Issue,1450,2120,-3570,0.0,0.0
2025-08-06 08:00:00,CR-130,PL-05,Running,8.0,None,0,0,0,100.0,89.5
2025-08-06 16:00:00,CR-130,PL-05,Running,8.0,None,0,0,0,100.0,85.1
2025-08-07 00:00:00,CR-130,PL-05,Downtime,4.9,Hydraulic Leak,1646,1960,-3606,0.0,0.0
2025-08-07 08:00:00,CR-130,PL-05,Downtime,2.1,Sensor Malfunction,595,840,-1435,0.0,0.0
2025-08-07 16:00:00,CR-130,PL-05,Running,8.0,None,0,0,0,100.0,85.0
2025-08-08 00:00:00,CR-130,PL-05,Running,8.0,None,0,0,0,100.0,90.9
2025-08-08 08:00:00,CR-130,PL-05,Running,8.0,None,0,0,0,100.0,95.0
2025-08-08 16:00:00,CR-130,PL-05,Downtime,5.9,Hydraulic Leak,1574,2360,-3934,0.0,0.0
2025-08-09 00:00:00,CR-130,PL-05,Running,8.0,None,0,0,0,100.0,94.6
2025-08-09 08:00:00,CR-130,PL-05,Downtime,3.5,Hydraulic Leak,2094,1400,-3494,0.0,0.0
2025-08-09 16:00:00,CR-130,PL-05,Running,8.0,None,0,0,0,100.0,85.0
2025-08-10 00:00:00,CR-130,PL-05,Running,8.0,None,0,0,0,100.0,85.1
2025-08-10 08:00:00,CR-130,PL-05,Downtime,4.4,Electrical Fault,1431,1760,-3191,0.0,0.0
2025-08-10 16:00:00,CR-130,PL-05,Running,8.0,None,0,0,0,100.0,94.7
2025-08-11 00:00:00,CR-130,PL-05,Downtime,2.1,Hydraulic Leak,1847,840,-2687,0.0,0.0
2025-08-11 08:00:00,CR-130,PL-05,Downtime,5.5,Bearing Failure,2761,2200,-4961,0.0,0.0
2025-08-11 16:00:00,CR-130,PL-05,Downtime,5.8,Conveyor Belt Issue,721,2320,-3041,0.0,0.0
2025-08-12 00:00:00,CR-130,PL-05,Downtime,2.7,Sensor Malfunction,491,1080,-1571,0.0,0.0
2025-08-12 08:00:00,CR-130,PL-05,Running,8.0,None,0,0,0,100.0,85.1
2025-08-12 16:00:00,CR-130,PL-05,Running,8.0,None,0,0,0,100.0,88.9
2025-08-13 00:00:00,CR-130,PL-05,Running,8.0,None,0,0,0,100.0,92.8
